,2022
465,-1.17599455
466,-0.9306061
467,-0.84923125
468,-0.76237755
469,-0.9070795
470,-0.6818823
471,-0.65515765
472,-0.90458035
473,-0.93510345
474,-0.84477625
475,-0.9549586
476,-0.61281645
477,-0.88655995
478,-0.80251835
479,-0.9295095
480,-1.1719905
481,-0.82125315
482,-0.7967231
483,-0.65058145
484,-0.65058955
485,-0.8863647
486,-1.10337895
487,-0.51230365
488,-0.6713004
489,-0.49601735
490,-0.51647735
491,-0.4567141
492,-0.6515195
493,-0.56861505
494,-0.7220143
495,-1.28509935
496,-0.9947103
497,-0.9179796
498,-1.18866335
499,-0.938613
500,-0.3358947
501,-0.62382035
502,-0.5036332
503,-1.08054565
504,-0.5287982
505,-0.3176763
506,-0.21909005
507,-0.2658191
508,-0.4939528
509,-0.4644853
510,-0.5557626499999999
511,-0.2908694
512,-0.5279023
513,-0.82569925
514,-0.3733255
515,-0.5638728500000001
516,-0.7231565
517,-0.8525993999999999
518,-0.7058687
519,-1.0611538
520,-0.7886843499999999
521,-1.0047231
522,-1.26311905
523,-0.5340973
524,-0.72215585
525,-0.7506250999999999
526,-0.98494695
527,-0.9698476
528,-1.0168293
529,-0.6372394
530,-0.61684985
531,-0.94171555
532,-1.01240275
533,-0.926647
534,-1.02053945
535,-0.7299531
536,-0.74031625
537,-0.90939245
538,-0.85676875
539,-0.5660664
540,-0.64684485
541,-0.7526592
542,-0.2104085
543,-0.46656685
544,-0.6679630000000001
545,-0.73343125
546,-0.5870321
547,-1.0113592
548,-1.13358105
549,-0.64143835
550,-0.83094895
551,-1.1645115
552,-1.0305245
553,-0.8671218
554,-0.85711845
555,-0.7991347
556,-0.71134285
557,-0.6217897
558,-0.8385585
559,-0.9533319
560,-1.0796401
561,-0.9244572
562,-0.9061497
563,-0.4322605499999999
564,-0.5201808
565,-0.3112069
566,-0.30598265
567,-0.72821765
568,-0.4072327999999999
569,-0.52859305
570,-0.64791135
571,-0.59485225
572,-0.9381735
573,-0.84693475
574,-1.10829585
575,-1.0793796
576,-0.6554229
577,-0.4490687
578,-0.8332122000000001
579,-0.7707224
580,-0.97583745
581,-0.95662655
582,-0.75209595
583,-1.0068068
584,-0.9112088
585,-0.7463048
586,-0.7395809999999999
587,-0.91064425
588,-0.77090065
589,-0.52449225
590,-0.47531435
591,-0.98916325
592,-0.7475442
593,-0.8324020999999999
594,-0.8239674
595,-0.93268985
596,-0.78188375
597,-0.712247
598,-0.7556048
599,-1.10380005
600,-1.0672129
601,-0.7976062
602,-0.64101915
603,-0.58081985
604,-0.9436911
605,-0.98054295
606,-0.5476823
607,-0.6720421
608,-0.5709862
609,-0.89543815
610,-0.83393055
611,-1.0883619
612,-1.21602115
613,-1.53962715
614,-1.4715040499999998
615,-0.9321932
616,-0.8907183
617,-0.7654531
618,-0.9080497
619,-1.16527475
620,-0.91012175
621,-1.0083946
622,-1.21367005
623,-0.690738
624,-0.63220345
625,-0.6298357
626,-1.0632939
627,-1.06436935
628,-1.024751
629,-1.10338985
630,-0.9323606
631,-0.5669349
632,-0.71779115
633,-0.90757075
634,-0.8658884
635,-0.9453796
636,-0.8191632
637,-0.7938198
638,-0.8685626
639,-0.9860531
640,-0.9425986
641,-1.2061333
642,-0.8576490000000001
643,-0.8848129
644,-0.8389210500000001
645,-1.1806557
646,-1.2942755
647,-1.4096095
648,-1.6211476
649,-1.0832646499999998
650,-0.61281455
651,-0.5931961
652,-0.9902266
653,-1.09294215
654,-1.018381
655,-0.9083728
656,-0.52839435
657,-0.671624
658,-0.8540286
659,-0.98177
660,-1.1827687
661,-0.9017136
662,-1.04974215
663,-0.81728985
664,-0.8836959000000001
665,-0.73779665
666,-0.52338325
667,-0.4750179
668,-0.7124965
669,-0.72103125
670,-0.4814701999999999
671,-0.76405245
672,-0.59797605
673,-1.10686465
674,-0.8083558
675,-1.0391136
676,-1.0096633
677,-0.97518365
678,-1.11268225
679,-1.390968
680,-0.89662105
681,-1.0544007
682,-0.95614495
683,-1.1162524500000002
684,-0.9736877
685,-0.9122184
686,-1.2115817
687,-1.1356701
688,-1.0061585
689,-1.12023875
690,-0.8763449
691,-0.7009748
692,-0.6744874999999999
693,-0.62769975
694,-0.9365388
695,-0.47365575
696,-0.85334555
697,-1.36232515
698,-0.58314325
699,-0.35574375
700,-0.2100117
701,-0.7471803
702,-0.8565326
703,-0.9107565
704,-0.80555985
705,-1.05912375
706,-0.8929266
707,-0.76329665
708,-0.7834713499999999
709,-1.05345035
710,-1.31646605
711,-0.9061646
712,-1.11379175
713,-0.96774615
714,-0.9550171
715,-0.9648666
716,-0.6282875
717,-0.9358496
718,-1.00665845
719,-1.37161635
720,-1.38477895
721,-1.0889511
722,-0.7801068
723,-1.05790685
724,-1.0775964999999998
725,-1.0966776
726,-0.88943135
727,-0.9728211
728,-0.80700485
729,-0.35590095
730,-0.7408802999999999
731,-0.8086714
732,-0.71550815
733,-0.4990174
734,-0.66572925
735,-0.9065795
736,-1.0486266
737,-0.8192034
738,-0.6244339
739,-1.02094835
740,-1.1880367
741,-1.05999255
742,-0.92617005
743,-0.8706911
744,-1.1197096
745,-0.99377205
746,-1.13068445
747,-0.7776973500000001
748,-0.9852674
749,-1.0242088
750,-0.7589347
751,-0.8055054
752,-1.170145
753,-1.23111165
754,-0.97644705
755,-1.23288025
756,-0.88799115
757,-0.80205775
758,-0.6972986999999999
759,-0.5609512999999999
760,-0.7898633500000001
761,-0.8181163499999999
762,-1.0141578
763,-0.5370507
764,-0.5265761999999999
765,-0.5105149
766,-0.7796775499999999
767,-0.8503340500000001
768,-0.6238273
769,-0.94330955
770,-1.22916665
771,-1.06547405
772,-0.9671074
773,-0.6433784499999999
774,-0.77145035
775,-0.84114425
776,-1.0894089
777,-0.81238835
778,-1.0581375
779,-1.2336652
780,-1.03142515
781,-1.1547598
782,-0.75007275
783,-0.73935645
784,-0.77903265
785,-0.70328295
786,-0.6036783
787,-1.0900414
788,-0.93595785
789,-0.86229735
790,-0.86331705
791,-0.69394225
792,-0.6429455
793,-0.5331855000000001
794,-0.7564911
795,-0.5836457
796,-0.5912557
797,-0.8627442000000001
798,-1.2001142
799,-1.0108395
800,-0.7850694
801,-0.7062244999999999
802,-0.5211097
803,-0.53118945
804,-0.44865055
805,-0.8854422000000001
806,-0.9821176
807,-0.5060212000000001
808,-0.4466461
809,-0.6267922
810,-0.5353475
811,-0.7249918500000001
812,-0.66348565
813,-1.202813
814,-0.8761258000000001
815,-0.7962919500000001
816,-0.7418095
817,-0.7883285
818,-0.93750405
819,-1.00007825
820,-0.41750605
821,-0.2773575
822,-0.34931945
823,-0.188367005
824,-0.55339375
825,-0.4620866
826,-0.7269965500000001
827,-0.8250632999999999
828,-0.97476115
829,-0.87324495
830,-0.9147408
831,-0.9445456
832,-0.8104163
833,-1.0197184
834,-0.9287871
835,-0.7072346
836,-0.77431025
837,-0.4367423
838,-0.7694618999999999
839,-0.67169865
840,-0.57202755
841,-0.091556875
842,-0.3908705
843,-0.62847645
844,-0.4200231
845,-0.48770735
846,-0.8212006000000001
847,-1.0555272
848,-1.2483659
849,-1.04759255
850,-0.7672680000000001
851,-0.94964355
852,-0.7850245
853,-0.64471625
854,-0.249794
855,-0.61064975
856,-0.83377415
857,-0.8485789
858,-1.06435845
859,-0.8256271500000001
860,-0.71466875
861,-0.8712769
862,-0.97227205
863,-1.0422891
864,-0.9732796
865,-1.1087578
866,-1.0517
867,-1.0817972
868,-0.585718
869,-0.6652206
870,-0.6243696
871,-0.43241225
872,-0.2587116499999999
873,-0.4291177499999999
874,-0.3564914999999999
875,-0.4710919
876,-0.57649505
877,-0.7287768
878,-0.59935135
879,-0.73993615
880,-0.3686221
881,-0.6992843000000001
882,-0.6610902
883,-0.87620755
884,-0.8402939500000001
885,-0.8670966
886,-1.07613
887,-1.1686429
888,-1.11424765
889,-1.1866265
890,-1.06523335
891,-0.992019
892,-0.56116985
893,-0.92255435
894,-1.15535175
895,-0.92589725
896,-1.10484765
897,-1.0825408
898,-0.9804082
899,-1.12840345
900,-0.880813
901,-0.89220755
902,-1.02675105
903,-0.9004789
904,-0.86773875
905,-0.8275763
906,-1.0200001
907,-1.40797015
908,-1.1819892
909,-1.21643395
910,-1.2474361
911,-1.2046802
912,-1.30977625
913,-1.00294755
914,-1.11621765
915,-0.74152115
916,-1.07552515
917,-0.6855299
918,-1.0277741
919,-1.11708635
920,-0.38617005
921,-1.0093062000000002
922,-0.9714415
923,-0.7912251499999999
924,-0.82370485
925,-0.6075769
926,-0.7339870000000001
927,-0.748164
928,-0.782972
929,-0.7595034
930,-0.95386875
931,-0.7060592
932,-0.98061765
933,-0.782745
934,-0.914681
935,-0.46975325
936,-0.7426266
937,-0.71801565
938,-0.9603449
939,-0.6688286999999999
940,-0.3580947
941,-0.8082523500000001
942,-0.9550599
943,-1.09086455
944,-1.2198319
945,-0.8967518
946,-0.8534572
947,-0.9682014
948,-0.4939742
949,-0.68844905
950,-0.90146465
951,-0.4579174
952,-0.79837275
953,-0.7101647
954,-0.883702
955,-0.5637503500000001
956,-0.8311707500000001
957,-0.9094483
958,-1.00309995
959,-0.60919305
960,-0.9075946
961,-0.94777825
962,-0.8889285499999999
963,-0.62675565
964,-0.8257584
965,-0.6697153499999999
966,-0.63461855
967,-0.43042125
968,-0.5546311500000001
969,-0.5455483
970,-0.614284
971,-0.92556795
972,-0.6381905999999999
973,-0.78246185
974,-0.6955776
975,-1.04656735
976,-0.4626419499999999
977,-0.60363755
978,-0.40739535
979,-0.72679255
980,-0.7565742
981,-0.7688673
982,-1.0064095
983,-0.86280545
984,-0.8168401000000001
985,-0.72797145
986,-1.0270028
987,-0.82305175
988,-0.4878764
989,-0.47074795
990,-0.92741285
991,-1.0347102499999998
992,-1.10336125
993,-1.0247163499999998
994,-1.00929125
995,-0.72558035
996,-0.87665165
997,-0.82475925
998,-1.1355394
999,-0.73192455
1000,-0.84261295
1001,-0.82450205
1002,-1.06341705
1003,-0.8346564999999999
1004,-0.37127815
1005,-0.1961471
1006,-0.417837
1007,-0.2289005
1008,-0.60664415
1009,-0.6540501000000001
1010,-0.764836
1011,-0.6722676000000001
1012,-0.96111215
1013,-0.5197499999999999
1014,-0.7189224
1015,-0.8219313
1016,-1.13310605
1017,-0.6736753
1018,-0.7054436
1019,-0.83828635
1020,-0.83912045
1021,-0.8062461999999999
1022,-0.97604895
1023,-0.68937345
1024,-1.0637544
1025,-0.7492089
1026,-1.05522115
1027,-0.8454680000000001
1028,-0.79083605
1029,-0.64841585
1030,-0.73171025
1031,-0.86416735
1032,-0.6201945
1033,-0.2292702999999999
1034,-0.7780878499999999
1035,-0.85811425
1036,-0.95309865
1037,-1.0595951499999998
1038,-1.0328503
1039,-1.22110885
1040,-1.08486185
1041,-0.8583945000000001
1042,-0.6861836
1043,-1.07529655
1044,-0.96823265
1045,-1.01527885
1046,-0.8826857499999999
1047,-0.48378435
1048,-0.355726
1049,-0.5960674
1050,-0.9145857
1051,-0.7130475999999999
1052,-0.78851085
1053,-1.01847285
1054,-0.8954027
1055,-1.0324803500000002
1056,-0.55905135
1057,-0.3175496
1058,-0.9669272
1059,-0.81051965
1060,-0.9959293
1061,-0.53373735
1062,-0.49289985
1063,-0.4192681
1064,-0.57262185
1065,-0.92704085
1066,-0.78172305
1067,-0.70411085
1068,-0.57184845
1069,-0.36922365
1070,-0.40730905
1071,-0.7459102
1072,-0.5121776
1073,-0.44277015
1074,-0.6073255
1075,-0.5105795
1076,-0.79426195
1077,-0.846219
1078,-1.1064829
1079,-0.37182685
1080,-0.50026845
1081,-0.4785737
1082,-0.2560942
1083,-0.503673
1084,-0.84084495
1085,-0.8589307
1086,-0.40078975
1087,-0.5318458
1088,-0.7091341
1089,-0.8208422000000001
1090,-0.7686992500000001
1091,-0.558392
1092,-0.47136645
1093,-0.850713
1094,-0.5677750500000001
1095,-1.0096992500000002
1096,-0.69669795
1097,-0.61333115
1098,-0.41187175
1099,-0.54172615
1100,-0.8859789
1101,-0.76120815
1102,-1.0419803
1103,-1.27435655
1104,-1.25610605
1105,-0.7132871000000001
1106,-0.64654435
1107,-0.8279741
1108,-0.9616584
1109,-0.77607145
1110,-0.40258015
1111,-0.669761
1112,-0.7942137
1113,-0.8376666
1114,-0.84008715
1115,-0.9055115
1116,-0.5792078
1117,-0.86024155
1118,-0.6394337999999999
1119,-0.6223875999999999
1120,-0.4474893
1121,-0.5697681
1122,-0.6878666499999999
1123,-0.3773957
1124,-0.8155898
1125,-0.87515575
1126,-0.18132673
1127,-0.72217205
1128,-0.5766378999999999
1129,-0.8585265500000001
1130,-0.59929495
1131,-0.8435381
1132,-0.8029224500000001
1133,-0.92914625
1134,-0.934549
1135,-0.8137726999999999
1136,-1.1016783
1137,-0.791783
1138,-0.8425511
1139,-0.8161429
1140,-1.0345775
1141,-0.84678225
1142,-1.04248105
1143,-1.1184926000000002
1144,-0.8032143
1145,-0.90775245
1146,-0.57604265
1147,-0.9358823
1148,-0.32409775
1149,-0.6806401
1150,-1.32033665
1151,-0.4919987
1152,-0.5848727
1153,-0.4469693
1154,-0.3535968
1155,-0.52094155
1156,-0.6790769999999999
1157,-0.96704625
1158,-0.81145855
1159,-0.48357335
1160,-0.4750044499999999
1161,-0.40692185
1162,-0.4451568
1163,-0.7738707
1164,-0.80414955
1165,-0.67729845
1166,-0.87282455
1167,-0.95947485
1168,-0.80509115
1169,-0.90947345
1170,-0.749947
1171,-1.16510415
1172,-0.5868755
1173,-0.4566371
1174,-0.448594
1175,-0.59890015
1176,-0.8165626500000001
1177,-0.87026395
1178,-0.8413191
1179,-0.9980231
1180,-0.73657145
1181,-0.8263626
1182,-0.7189218
1183,-1.2003299
1184,-0.90010415
1185,-0.5979449
1186,-0.50449235
1187,-0.22679165
1188,-0.36442225
1189,-0.3910543999999999
1190,-0.7622550499999999
1191,-0.85288575
1192,-0.5003415
1193,-0.84835365
1194,-0.6489319
1195,-1.0322598
1196,-0.9077408
1197,-0.83819055
1198,-0.7811973
1199,-1.04665575
1200,-0.83503395
1201,-0.79236195
1202,-0.8294462
1203,-0.5418888
1204,-0.4370723
1205,-0.67592175
1206,-0.81687485
1207,-0.7587326
1208,-1.1137341
1209,-0.9217299
1210,-0.60356795
1211,-0.55632455
1212,-0.67129165
1213,-0.66863005
1214,-0.37812395
1215,-0.6416978
1216,-0.79616595
1217,-0.7748598999999999
1218,-0.7979231999999999
1219,-0.60785515
1220,-0.8129796
1221,-1.1075184
1222,-1.0288618
1223,-0.8107530000000001
1224,-0.6838946
1225,-0.533637
1226,-0.73555095
1227,-0.63577565
1228,-0.9821387
1229,-0.77285165
1230,-0.7783421500000001
1231,-0.9601545
1232,-0.78057275
1233,-0.4742676
1234,-0.53068535
1235,-0.4298758
1236,-0.59943805
1237,-0.67545975
1238,-0.54053685
1239,-0.6205368
1240,-0.53011655
1241,-0.4757553
1242,-0.7334904999999999
1243,-0.81468645
1244,-0.7125203999999999
1245,-0.6331320500000001
1246,-0.69357205
1247,-0.506456
1248,-0.5859214500000001
1249,-1.04006325
1250,-1.0747435
1251,-1.0277327
1252,-1.0147863
1253,-0.7930734
1254,-1.05970415
1255,-0.91692105
1256,-1.00305105
1257,-1.0502428
1258,-0.47781485
1259,-0.74185715
1260,-0.8622212
1261,-0.84463
1262,-1.0002592
1263,-0.7717258
1264,-0.598894
1265,-0.2146816999999999
1266,-0.56245435
1267,-0.8064326500000001
1268,-1.2098428
1269,-1.28038705
1270,-0.7697986
1271,-1.20675165
1272,-1.05471695
1273,-0.9298456
1274,-1.00577285
1275,-0.98975855
1276,-0.60706165
1277,-0.90453605
1278,-0.6660745
1279,-0.62071195
1280,-0.8864945
1281,-1.1097728
1282,-0.5217954
1283,-0.4961362
1284,-0.54296305
1285,-0.36263415
1286,-0.2533819
1287,-0.170888705
1288,-0.4268038
1289,-0.4728229
1290,-0.7237870000000001
1291,-0.7011993000000001
1292,-0.61885965
1293,-0.8962837
1294,-0.73119855
1295,-0.9895564
1296,-1.0159414999999998
1297,-0.71368705
1298,-0.9950183
1299,-0.71909395
1300,-0.60028585
1301,-0.82005315
1302,-0.8619028
1303,-1.0411497
1304,-0.7978714
1305,-0.5303343
1306,-0.8726871
1307,-0.7739851
1308,-0.84702995
1309,-0.80365105
1310,-0.8047578500000001
1311,-0.78150275
1312,-0.96514565
1313,-1.1758871
1314,-0.86944755
1315,-1.07917275
1316,-0.9581251
1317,-1.0537993
1318,-0.94177755
1319,-0.67573905
1320,-0.80003675
1321,-0.87047965
1322,-0.92265845
1323,-1.07663815
1324,-1.01417615
1325,-1.16462585
1326,-0.9459762
1327,-0.96792305
1328,-0.74511015
1329,-0.4897424
1330,-0.79298565
1331,-0.7491571
1332,-0.6790669
1333,-0.3093125
1334,-0.1980197
1335,-0.3977354999999999
1336,-0.157331225
1337,-0.5194636
1338,-0.86548365
1339,-0.7218183
1340,-0.3727174
1341,-0.7319721499999999
1342,-1.00255025
1343,-1.06179185
1344,-0.9411428
1345,-0.90421565
1346,-0.8451952
1347,-0.97421705
1348,-1.2539755
1349,-1.2570388
1350,-0.98826805
1351,-1.19456455
1352,-1.4956802000000002
1353,-1.3628899
1354,-1.11508845
1355,-0.97686935
1356,-0.9970041
1357,-0.81610405
1358,-1.07331765
1359,-1.03348305
1360,-0.8970551499999999
1361,-0.699053
1362,-0.6127663999999999
1363,-0.8126163500000001
1364,-0.813866
1365,-0.6708394
1366,-0.7742217
1367,-0.64609455
1368,-0.8468407499999999
1369,-0.7317462499999999
1370,-0.41341135
1371,-0.7736646
1372,-0.4571572
1373,-0.33112945
1374,-0.7157857000000001
1375,-0.85640195
1376,-0.803987
1377,-0.7221251
1378,-0.82884905
1379,-0.8192979
1380,-0.74344155
1381,-0.92542645
1382,-0.7374096
1383,-0.4175372499999999
1384,-0.7665088
1385,-0.5201052500000001
1386,-0.5993332
1387,-0.97775725
1388,-0.71680275
1389,-1.05673805
1390,-0.64175035
1391,-0.5287332
1392,-0.05524026
1393,-0.298079
1394,-0.2992971
1395,-0.52759845
1396,-0.85269665
1397,-0.50123685
1398,-0.6127122
1399,-1.15558505
1400,-1.12876935
1401,-0.9877374
1402,-0.9091334
1403,-0.8636748999999999
1404,-0.8478782499999999
1405,-1.26627355
1406,-1.2211122
1407,-0.97501895
1408,-0.91510745
1409,-0.9915681
1410,-0.8739034999999999
1411,-1.0765156500000002
1412,-0.74392855
1413,-0.92509185
1414,-1.17932715
1415,-0.9986734
1416,-0.92039125
1417,-1.18456945
1418,-1.05097285
1419,-0.91234965
1420,-0.9242844
1421,-1.06230065
1422,-1.08744225
1423,-0.95898165
1424,-1.10384495
1425,-0.8743312
1426,-0.92696055
1427,-1.11298435
1428,-0.9591116
1429,-0.91893955
1430,-0.8621210499999999
1431,-0.99090615
1432,-0.64509025
1433,-0.23927205
1434,-0.4746405999999999
1435,-0.68839855
1436,-1.0405469
1437,-0.6592454
1438,-0.58542585
1439,-0.786487
1440,-0.9740319
1441,-1.2857402
1442,-1.08429315
1443,-1.09045915
1444,-0.6821721000000001
1445,-0.6875429
1446,-1.08394755
1447,-1.1020946
